Name,Vendor ID,SMILES,CollectionName,Internal ID,MDR1-MDCK Papp_A2B (nm/s),MDR1-MDCK Papp_B2A (nm/s),MDR1-MDCK Recovery_A2B,MDR1-MDCK Recovery_B2A,LOG MDR1-MDCK ER (B-A/A-B),MDR1-MDCK Papp_A2B (cm/s),MDR1-MDCK Papp_B2A (nm/s),LOG10 MDR1-MDCK Papp_A2B (cm/s),LOG 10 MDR1-MDCK Papp_B2A (nm/s),LOG 10 ER Calc
53747118,53747118,CCOc1ccc(cc1)OCCN1CCN(CC1)C(=O)C,emolecules,Mol2421,373,251,117,98,-0.17327748,0.0000373,0.0000251,-4.428291168,-4.600326279,-0.17203511
177304918,177304918,COC1(CCN(CC1)Cc1ncccc1Cl)c1nc(no1)Cc1ccccc1,emolecules,Mol2422,372,283,101,84,-0.119186408,0.0000372,0.0000283,-4.42945706,-4.548213564,-0.118756504
82728603,82728603,CN(CCO)C(=O)c1ccc(cc1)-c1cccc(n1)C(F)(F)F,emolecules,Mol2423,200,304,98,98,0.181843588,0.00002,0.0000304,-4.698970004,-4.517126416,0.181843588
177361051,177361051,COc1ccc(c(c1)CN1C=Nc2cn(nc2C1=O)C)OC,emolecules,Mol2424,155,397,183,102,0.408239965,0.0000155,0.0000397,-4.809668302,-4.401209493,0.408458809
177394614,177394614,CN(CC1CCN(CCO)CC1)C(=O)c1cc(nc(c1)C)C,emolecules,Mol2425,9.15,17.9,99,97,0.290034611,0.000000915,0.00000179,-6.038578906,-5.747146969,0.291431937
31834534,31834534,CN1CC(=O)N(CC(=O)Nc2ccc(c(c2)C)C)C1=O,emolecules,Mol2426,114,434,102,114,0.579783597,0.0000114,0.0000434,-4.943095149,-4.36251027,0.580584878
177505100,177505100,CCn1nc(c2ccccc12)CNC(=O)c1nc(c[nH]1)C,emolecules,Mol2427,76.2,409,75,87,0.729974286,0.00000762,0.0000409,-5.118045029,-4.388276692,0.729768337
313515615,313515615,Fc1cc(c(nc1Cl)Cl)C1=CC(=O)n2nc(c(c2N1)-c1ccccc1)C(F)(F)F,emolecules,Mol2428,204.47,373.78,70,85.5,0.257678575,0.000020447,0.000037378,-4.689370403,-4.42738394,0.261986463
16223443,16223443,CCOc1ccc(cc1)CNC(=O)Cn1ccc2cc(ccc12)S(=O)(=O)N1CCCC1,emolecules,Mol2429,30.2,358,63,70,1.075546961,0.00000302,0.0000358,-5.519993057,-4.446116973,1.073876084
49968158,49968158,CN(Cc1ccc(nc1)N)c1ccnc(n1)C,emolecules,Mol2430,68.4,300,82,93,0.64246452,0.00000684,0.00003,-5.164943898,-4.522878745,0.642065153
53798259,53798259,COCCN(C)c1ccc(cn1)CN1CCOC2(CCCC2)C1,emolecules,Mol2431,416,258,125,105,-0.208309351,0.0000416,0.0000258,-4.380906669,-4.588380294,-0.207473625
232877422,232877422,CC(=O)N1CCC(CC1)CNc1nccc2cccnc12,emolecules,Mol2432,198,376,94,99,0.278753601,0.0000198,0.0000376,-4.70333481,-4.424812155,0.278522655
104336605,104336605,Cc1c(nnn1Cc1ccc(c(c1)Cl)Cl)C(=O)Nc1ccc(cc1)CO,emolecules,Mol2433,344,194,79,57,-0.248720896,0.0000344,0.0000194,-4.463441557,-4.71219827,-0.248756713
222782402,222782402,O=C(C1CC1)N1CCC(CC1)CNS(=O)(=O)N1CCCCCC1,emolecules,Mol2434,41.2,627,97,106,1.181843588,0.00000412,0.0000627,-5.385102784,-4.202732459,1.182370325
73029963,73029963,CN(Cc1ccc(cc1)CO)Cc1cc(c(c(c1)F)F)F,emolecules,Mol2435,592,251,125,85,-0.37161107,0.0000592,0.0000251,-4.227678293,-4.600326279,-0.372647985
177506030,177506030,CN(C)c1cncc(n1)-c1ccc(cc1)S(=O)(=O)N(C)C,emolecules,Mol2436,368,225,88,75,-0.214670165,0.0000368,0.0000225,-4.434152181,-4.647817482,-0.213665301
53819787,53819787,COC1=NN(Cc2noc3c2CCCC3)C(=O)C=C1,emolecules,Mol2437,429,346,114,108,-0.093664958,0.0000429,0.0000346,-4.367542708,-4.460923901,-0.093381193
53825026,53825026,CCC1=CC(=O)NC(=N1)SCCCCC1CCOCC1,emolecules,Mol2438,462,515,111,96,0.049218023,0.0000462,0.0000515,-4.335358024,-4.288192771,0.047165253
49343751,49343751,O=C(Nc1nnc2n1CCCC2)c1cscn1,emolecules,Mol2439,46.4,192,93,87,0.617000341,0.00000464,0.0000192,-5.333482019,-4.716698771,0.616783248
708404,708404,Cc1nsc(c1C#N)Nc1ccccc1,emolecules,Mol2440,134,49.3,35,62,-0.435333936,0.0000134,0.00000493,-4.872895202,-5.307153081,-0.434257879
177418075,177418075,COCC(C)(C)C(=O)N1CCCC2(CCNCC2)CC1,emolecules,Mol2441,9.31,40.1,101,96,0.63447727,0.000000931,0.00000401,-6.031050319,-5.396855627,0.634194692
82737563,82737563,CN1CCC(CC1)N(Cc1cccnc1)C(=O)NCCc1ccccc1C,emolecules,Mol2442,4.08,227,99,93,1.745855195,0.000000408,0.0000227,-6.389339837,-4.643974143,1.745365694
24034759,24034759,CCc1nnc([nH]1)Sc1nc2cc(nn2c2ccccc12)C,emolecules,Mol2443,150,182,64,90,0.08278537,0.000015,0.0000182,-4.823908741,-4.739928612,0.083980129
232900428,232900428,COCC(=O)Nc1ccc(cc1)NC(=O)Cc1cc(ccc1C)C,emolecules,Mol2444,225,269,84,91,0.079181246,0.0000225,0.0000269,-4.647817482,-4.57024772,0.077569762
344474,344474,CC(C)N(C(C)C)C(=O)CN1C=CC=C2C=C(N=C12)c1ccco1,emolecules,Mol2445,236,426,106,93,0.257678575,0.0000236,0.0000426,-4.627087997,-4.370590401,0.256497596
43881453,43881453,CN(CC(=O)Nc1cccc(c1C)C)CC1=Nc2ccccc2C(=O)N1,emolecules,Mol2446,27.4,481,88,94,1.245512668,0.00000274,0.0000481,-5.562249437,-4.317854924,1.244394514
50359676,50359676,CC1=NN(CCOc2ccc(c(c2)F)Cl)C(=O)C=C1,emolecules,Mol2447,386,264,91,88,-0.164943898,0.0000386,0.0000264,-4.413412695,-4.578396073,-0.164983378
31910305,31910305,Cc1nc(c(s1)C(=O)Nc1cccc(c1)-c1ccn[nH]1)C,emolecules,Mol2448,73.9,267,67,85,0.557507202,0.00000739,0.0000267,-5.131355562,-4.573488739,0.557866823
41482724,41482724,Cc1ncccc1NC(=O)OC(C)(C)C,emolecules,Mol2449,404,305,110,106,-0.122053048,0.0000404,0.0000305,-4.393618635,-4.515700161,-0.122081526
49969658,49969658,C(Nc1ncccn1)c1cnc(s1)-c1ccccn1,emolecules,Mol2450,354,227,98,92,-0.19314197,0.0000354,0.0000227,-4.450996738,-4.643974143,-0.192977405
1465672,1465672,C1CN(CCN1)c1nc(nc(n1)N1CCOCC1)Nc1ccccc1,emolecules,Mol2451,8.8,380,95,100,1.635483747,0.00000088,0.000038,-6.055517328,-4.420216403,1.635300924
49925402,49925402,NC(=O)c1csc(c1)CN1CCc2cc(ccc2C1)F,emolecules,Mol2452,250,172,76,87,-0.163675884,0.000025,0.0000172,-4.602059991,-4.764471553,-0.162411562
53839716,53839716,COC(=O)C1=NOC2(CCN(CCCCCF)CC2)C1,emolecules,Mol2453,298,138,83,73,-0.334419009,0.0000298,0.0000138,-4.525783736,-4.860120914,-0.334337178
222793392,222793392,CCCc1cc(on1)CNS(=O)(=O)c1cc(ccc1C)-c1cnc(o1)C,emolecules,Mol2454,65.8,507,75,87,0.886490725,0.00000658,0.0000507,-5.181774106,-4.294992041,0.886782066
222774264,222774264,CN(Cc1nncn1C)C1CCN(CC1)c1ccccc1F,emolecules,Mol2455,165,339,105,100,0.31386722,0.0000165,0.0000339,-4.782516056,-4.469800302,0.312715754
49947006,49947006,Cc1nc(n(n1)C)NCc1sccc1C,emolecules,Mol2457,328,261,109,97,-0.099632871,0.0000328,0.0000261,-4.484126156,-4.583359493,-0.099233336
48764100,48764100,CCc1nnc(c(c1CC)C#N)N1CCCO1,emolecules,Mol2458,390,291,112,103,-0.127261173,0.000039,0.0000291,-4.408935393,-4.536107011,-0.127171618
50283565,50283565,C1CC1c1cc(n[nH]1)Nc1ccnc(n1)Nc1ccc2nc[nH]c2c1,emolecules,Mol2459,29.9,80.55,97,85.5,0.445604203,0.00000299,0.000008055,-5.524328812,-5.093934455,0.430394356
11894372,11894372,O=C1NC2(CCCCC2)C(=O)N1Cc1csc(n1)-c1ccccc1,emolecules,Mol2460,279,322,80,75,0.06069784,0.0000279,0.0000322,-4.554395797,-4.492144128,0.062251668
48831858,48831858,Cc1ccc(o1)CCC(=O)Nc1nccc2sccc12,emolecules,Mol2462,297,138,75,72,-0.332547047,0.0000297,0.0000138,-4.527243551,-4.860120914,-0.332877363
197921,197921,Cc1cc(cc(n1)C1CCCN(C1)CC(=O)Nc1ccc(cc1)F)Nc1ncccn1,emolecules,Mol2463,14.5,121,,,0.920123326,0.00000145,0.0000121,-5.838631998,-4.91721463,0.921417368
48281626,48281626,O=C(NCC1(CC1)C1CC1)C1(CCCCC1)C#N,emolecules,Mol2464,338,241,96,92,-0.14691047,0.0000338,0.0000241,-4.4710833,-4.617982957,-0.146899658
19996324,19996324,O=C(CSc1ccc2c(c1)OCCO2)NC1CCCC1,emolecules,Mol2465,350,256,92,90,-0.13667714,0.000035,0.0000256,-4.455931956,-4.591760035,-0.135828079
82728121,82728121,Cc1cc2nc([nH]c2cc1C)CCC(=O)N1CCc2n[nH]cc2C1,emolecules,Mol2466,4.85,116,96,96,1.380211242,0.000000485,0.0000116,-6.314258261,-4.935542011,1.378716251
290036652,290036652,COc1cccc(c1C(=O)N(C)CCCn1cccn1)C,emolecules,Mol2467,108,382,97,99,0.550228353,0.0000108,0.0000382,-4.966576245,-4.417936637,0.548639607
100221253,100221253,Clc1ccc(cc1)C(=O)N1CCC(CC1)c1nnc2n1CCCC2,emolecules,Mol2468,2.12,271,89,99,2.10720997,0.000000212,0.0000271,-6.673664139,-4.567030709,2.10663343
171790224,171790224,COc1cccc(c1)O[C@H]1CCN(CC[C@@H]1O)C(=O)c1cc(on1)-c1ccc(cc1)C |r|,emolecules,Mol2469,250,180,70,61,-0.142064735,0.000025,0.000018,-4.602059991,-4.744727495,-0.142667504
32278227,32278227,CC(C)c1cc(c(c(c1)C(C)C)CC(=O)NS(=O)(=O)Oc1c(cccc1C(C)C)C(C)C)C(C)C,emolecules,Mol2470,67.2,299,31,56,0.648360011,0.00000672,0.0000299,-5.172630727,-4.524328812,0.648301915
30066231,30066231,CC(C)Oc1cccc(c1)C(C)NC(=O)c1ccnc(c1)-n1cncn1,emolecules,Mol2471,100,182,,,0.257678575,0.00001,0.0000182,-5,-4.739928612,0.260071388
49970980,49970980,N#Cc1cc(ncn1)Oc1ccc2c(c1)CCC2,emolecules,Mol2472,587,239,126,86,-0.389339837,0.0000587,0.0000239,-4.231361899,-4.621602099,-0.3902402
48817782,48817782,Clc1cncc(c1Cl)NC(=O)c1cccc(n1)-n1cccn1,emolecules,Mol2473,43.8,3.93,20,44,-1.047207557,0.00000438,0.000000393,-5.358525889,-6.40560745,-1.04708156
49064514,49064514,CC1CCC(O)(CC1)CSc1nnnn1C1CC1,emolecules,Mol2474,429,264,105,92,-0.210419288,0.0000429,0.0000264,-4.367542708,-4.578396073,-0.210853365
232861763,232861763,CCOCC(=O)Nc1cccc(c1)CN1CCCC1,emolecules,Mol2475,128,296,104,95,0.36361198,0.0000128,0.0000296,-4.89279003,-4.528708289,0.364081741
49081113,49081113,CC(C)(C)c1cnc(o1)CN1CCC(=O)Nc2cc(ccc21)F,emolecules,Mol2476,213,409,88,92,0.283301229,0.0000213,0.0000409,-4.671620397,-4.388276692,0.283343705
133851,133851,Cc1ccc2n(c(cc2c1)C(=O)N1CCOC(C1)C(=O)N1CCc2ccccc2C1)C,emolecules,Mol2477,116,278,70,68,0.378397901,0.0000116,0.0000278,-4.935542011,-4.555955204,0.379586807
177473520,177473520,CN(CCOc1cc(cc(c1)C)C)C(=O)NCCN1CCCCC1=O,emolecules,Mol2478,20,584,95,106,1.465382851,0.000002,0.0000584,-5.698970004,-4.233587153,1.465382851
1933753,1933753,CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,emolecules,Mol2479,168,145,59,80,-0.064492734,0.0000168,0.0000145,-4.774690718,-4.838631998,-0.063941279
232884320,232884320,CN1CCC(CC1)CNc1nccc2cccnc12,emolecules,Mol2480,189,161,98,93,-0.068542129,0.0000189,0.0000161,-4.723538196,-4.793174124,-0.069635928
53802705,53802705,COc1cccc(n1)CN(C)c1cc(ncn1)N1CCCC1,emolecules,Mol2481,384,262,98,90,-0.165579296,0.0000384,0.0000262,-4.415668776,-4.581698709,-0.166029933
300566847,300566847,CCN(CC)C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2cccc(c21)O,emolecules,Mol2482,1.78,37.2,96,102,1.320146286,0.000000178,0.00000372,-6.749579998,-5.42945706,1.320122938
177420398,177420398,CC(C)Cc1n[nH]c(n1)-c1ccc(cc1)N1CCN(C)CC1,emolecules,Mol2483,127,426,110,108,0.526339277,0.0000127,0.0000426,-4.896196279,-4.370590401,0.525605878
222760164,222760164,CN(C)C(=O)c1cncc(n1)N(C)CCN(C)C1CCCC1,emolecules,Mol2484,16.7,337,98,85,1.305351369,0.00000167,0.0000337,-5.777283529,-4.472370099,1.30491343
48760016,48760016,CCc1ccc(o1)CNc1nncs1,emolecules,Mol2485,464,309,111,96,-0.176525771,0.0000464,0.0000309,-4.333482019,-4.510041521,-0.176559501
MCULE-7418747203,,Cc1noc(c1CSC(=N)N1CCOCC1)C,mcule,Mol2486,150,182,87,80,0.08278537,0.000015,0.0000182,-4.823908741,-4.739928612,0.083980129
38281327,38281327,OC(=O)Cc1ccc(cc1)Oc1ccncc1,emolecules,Mol2487,20.7,24.8,97,101,0.079181246,0.00000207,0.00000248,-5.684029655,-5.605548319,0.078481335
53800443,53800443,CCc1[nH]nc(c1C)NC1CCC(CC1)C(=O)OC,emolecules,Mol2488,313,258,101,96,-0.083019953,0.0000313,0.0000258,-4.504455662,-4.588380294,-0.083924632
44462124,44462124,CN(C)CC(=O)N1CCC(CC1)c1ccc(c(c1)C1=CCCCC1)NC(=O)c1nc(c[nH]1)C#N,emolecules,Mol2489,9.1,388,109,102,1.629409599,0.00000091,0.0000388,-6.040958608,-4.411168274,1.629790333
181759,181759,CNCc1cc(nc(n1)C1CCCN1C(=O)COc1ccccc1OC)NC,emolecules,Mol2490,6.79,8.12,98,97,0.079181246,0.000000679,0.000000812,-6.168130226,-6.090443971,0.077686255
49829589,49829589,NC(=O)CCCSc1nc(nc(n1)-c1c(cc2c3c(cccc13)COC2)Cl)N,emolecules,Mol2491,31.3,345,93,85,1.041392685,0.00000313,0.0000345,-5.504455662,-4.462180905,1.042274758
89942347,89942347,CC(C)(O)Cn1nc(c2c(c(nnc12)-c1ccccc1)Cl)-c1ccccc1,emolecules,Mol2492,182,132,51,54,-0.139661993,0.0000182,0.0000132,-4.739928612,-4.879426069,-0.139497457
45697439,45697439,Cn1ccc(n1)CSc1n[nH]c(n1)-c1cc(cc(c1)F)F,emolecules,Mol2493,305,177,66,69,-0.236572006,0.0000305,0.0000177,-4.515700161,-4.752026734,-0.236326573
232862115,232862115,COc1ccccc1-c1cc(nc(n1)-c1ncccn1)C(C)(C)C,emolecules,Mol2494,225,445,95,94,0.29666519,0.0000225,0.0000445,-4.647817482,-4.351639989,0.296177493
290024482,290024482,COc1ccc(cc1)OCc1n[nH]c(n1)-c1n[nH]c2c1CCC2,emolecules,Mol2495,150,329,76,82,0.342422681,0.000015,0.0000329,-4.823908741,-4.482804102,0.341104639
49317565,49317565,OC1(CCCCC1)Cc1nc(no1)-c1ccsc1,emolecules,Mol2497,396,223,105,92,-0.248720896,0.0000396,0.0000223,-4.402304814,-4.651695137,-0.249390323
49316037,49316037,N#Cc1ccc2nc(ccc2c1)NCCn1ccnc1,emolecules,Mol2498,68.2,326,101,99,0.679427897,0.00000682,0.0000326,-5.166215625,-4.4867824,0.679433225
44018989,44018989,CN(CC1=CC(=O)N(C)C(=O)N1C)Cc1cccc(c1Cl)Cl,emolecules,Mol2499,409,339,96,88,-0.081445469,0.0000409,0.0000339,-4.388276692,-4.469800302,-0.08152361
131231,131231,CC1=NN(CC(=O)N2CCC(C2)c2cc(cc(n2)C)Nc2ccc(cn2)F)C(=O)C=C1,emolecules,Mol2500,4.26,127,,,1.475671188,0.000000426,0.0000127,-6.370590401,-4.896196279,1.474394122
44097664,44097664,Cc1ccc(c(c1)C)C(=O)C1CCN(CC1)CC(=O)NC(=O)Nc1ccccc1,emolecules,Mol2501,246,138,62,49,-0.252588192,0.0000246,0.0000138,-4.609064893,-4.860120914,-0.251056021
31406035,31406035,CN1CCNc2nc3ccccc3nc21,emolecules,Mol2502,344,231,89,94,-0.17327748,0.0000344,0.0000231,-4.463441557,-4.63638802,-0.172946463
49960790,49960790,CC1(C)CCCN1C(=O)c1c(cc(cc1F)C#N)F,emolecules,Mol2503,363,241,105,98,-0.178486472,0.0000363,0.0000241,-4.440093375,-4.617982957,-0.177889582
171813413,171813413,C[C@]1(O)CN(CC[C@@H]1Oc1ccccc1)C(=O)CN1C=Nc2ccccc2C1=O |r|,emolecules,Mol2504,32.2,376,78,96,1.068185862,0.00000322,0.0000376,-5.492144128,-4.424812155,1.067331973
222754040,222754040,CCN(C)S(=O)(=O)N(C)Cc1cnc2ccccc2c1,emolecules,Mol2505,307,202,79,85,-0.181774106,0.0000307,0.0000202,-4.512861625,-4.694648631,-0.181787006
313144331,313144331,N#Cc1ccc2ncnc(c2c1)N[C@H]1CC[C@@H](CC1)N1CCOCC1 |r|,emolecules,Mol2506,10.6,260,92,101,1.390935107,0.00000106,0.000026,-5.974694135,-4.585026652,1.389667483
887222,887222,C1CN(CCO1)c1nc(nc(n1)N1CCOCC1)Nc1ccccc1,emolecules,Mol2507,159,79.7,53,70,-0.299296283,0.0000159,0.00000797,-4.798602876,-5.098541679,-0.299938803
171818496,171818496,CO[C@@H]1CC[C@H]([C@H]1O)N(C)C(=O)COc1c(cccc1C)C |r|,emolecules,Mol2508,181,302,105,100,0.222716471,0.0000181,0.0000302,-4.742321425,-4.519993057,0.222328368
49008924,49008924,CN(CC1CCC1)C(=O)C1CCN(CC1)c1ccc2nncn2n1,emolecules,Mol2509,41.2,478,95,107,1.064457989,0.00000412,0.0000478,-5.385102784,-4.320572103,1.064530681
49973152,49973152,Cc1ccc(c(n1)NCc1ccccc1-n1ccnc1)C#N,emolecules,Mol2510,207,365,81,85,0.245512668,0.0000207,0.0000365,-4.684029655,-4.437707136,0.246322519
49307933,49307933,Cc1noc(n1)COc1cccnc1C,emolecules,Mol2511,416,294,114,105,-0.151195299,0.0000416,0.0000294,-4.380906669,-4.53165267,-0.150746
232872526,232872526,Cc1cc(cnc1C)C(=O)NCC1CCN(CC1)c1ccc2ccccc2n1,emolecules,Mol2512,149,327,74,62,0.340444115,0.0000149,0.0000327,-4.826813732,-4.485452247,0.341361484
276241702,276241702,CC(C)Cc1ccccc1CNCc1ccc2[nH]cnc2c1,emolecules,Mol2513,41,298,88,91,0.860338007,0.0000041,0.0000298,-5.387216143,-4.525783736,0.861432407
31507466,31507466,Cc1cc(no1)-c1nncc2c(c(nn12)OCc1ncnn1C)C(C)(C)C,emolecules,Mol2514,57.9,465,96,103,0.905256049,0.00000579,0.0000465,-5.237321436,-4.332547047,0.904774389
53829602,53829602,OCc1nnc(n1C1CC1)SCCSC1CCCCC1,emolecules,Mol2516,271,530,104,97,0.292256071,0.0000271,0.000053,-4.567030709,-4.27572413,0.291306579
2711872,2711872,CC(C)CCNC(=O)CSc1nc2ccccc2[nH]1,emolecules,Mol2517,105,416,81,88,0.599883072,0.0000105,0.0000416,-4.978810701,-4.380906669,0.597904032
30663852,30663852,O=C(CSc1ccccn1)N1CCSc2ccccc21,emolecules,Mol2518,463,271,98,72,-0.232102384,0.0000463,0.0000271,-4.334419009,-4.567030709,-0.2326117
30194144,30194144,COc1ccccc1C(=O)CSc1nncn1C1CC1,emolecules,Mol2519,285,370,104,99,0.113943352,0.0000285,0.000037,-4.54515514,-4.431798276,0.113356864
73004431,73004431,OCCC1(CC1)CNc1ncc(cn1)Br,emolecules,Mol2520,409,276,107,95,-0.171340103,0.0000409,0.0000276,-4.388276692,-4.559090918,-0.170814226
222769009,222769009,CC(C)Cc1cc(n[nH]1)CN1CCN(CC1)S(=O)(=O)N1CCOCC1,emolecules,Mol2521,21.6,504,104,106,1.367355921,0.00000216,0.0000504,-5.665546249,-4.297569464,1.367976785
53835106,53835106,CSc1cnc(nc1)N1CCCN(CC1)c1ncc(cn1)SC,emolecules,Mol2522,645,417,130,90,-0.188424994,0.0000645,0.0000417,-4.190440285,-4.379863945,-0.18942366
49935944,49935944,COc1cc(cc(c1)N1CCC(CC1)NCC1(C)CCOCC1)OC,emolecules,Mol2523,196,302,111,103,0.190331698,0.0000196,0.0000302,-4.707743929,-4.519993057,0.187750872
48750988,48750988,CN(C(=O)CSC(C)(C)C)c1ccccc1C#N,emolecules,Mol2524,373,302,108,108,-0.092588639,0.0000373,0.0000302,-4.428291168,-4.519993057,-0.091701889
82712955,82712955,CC(C)Oc1ccc(cc1)C1(CCCC1)C(=O)NC1CCS(=O)(=O)CC1,emolecules,Mol2525,13.6,516,89,109,1.57863921,0.00000136,0.0000516,-5.866461092,-4.287350298,1.579110793
89937183,89937183,C[C@@H]1CC(=O)Nc2cccc(c2N1)-c1ccc2n(nc(c2c1)-c1cnn(c1)C)C |r|,emolecules,Mol2526,7.44,426,81,94,1.758154622,0.000000744,0.0000426,-6.128427064,-4.370590401,1.757836664
425292,425292,COc1ccc(cc1OC)CN[C@@H]1CCC[C@H]1Cc1cc(no1)C |r|,emolecules,Mol2527,112,370,111,105,0.51851394,0.0000112,0.000037,-4.950781977,-4.431798276,0.518983701
82711525,82711525,Cc1cc(c2ccc(cc2n1)C(=O)N1CCN(CC1)C1=NC=CNC1=O)C,emolecules,Mol2528,8.15,537,106,113,1.818885415,0.000000815,0.0000537,-6.088842391,-4.270025714,1.818816677
48295458,48295458,Cn1ccnc1-c1noc(n1)NCc1ccccc1,emolecules,Mol2529,280,338,106,102,0.08278537,0.000028,0.0000338,-4.552841969,-4.4710833,0.081758669
45634538,45634538,CONC(=O)c1c(nn(c1Cl)C)C,emolecules,Mol2530,233,202,90,112,-0.061480275,0.0000233,0.0000202,-4.632644079,-4.694648631,-0.062004552
49954362,49954362,Fc1ccc(c(c1F)C(=O)NCC1CCN(CC1)CC#N)F,emolecules,Mol2533,108,191,62,62,0.245512668,0.0000108,0.0000191,-4.966576245,-4.718966633,0.247609612
49127244,49127244,NS(=O)(=O)N1CCN(CC1)Cc1c(cccc1N1CCCC1)F,emolecules,Mol2534,256,447,102,95,0.243038049,0.0000256,0.0000447,-4.591760035,-4.349692477,0.242067558
48934153,48934153,CN(CCOc1ccccc1)CC(=O)NCCc1ccccc1,emolecules,Mol2535,415,302,95,82,-0.137868621,0.0000415,0.0000302,-4.381951903,-4.519993057,-0.138041154
36436988,36436988,CSc1nccc(n1)N1Cc2cnn(c2C1)Cc1ccc(cc1)F,emolecules,Mol2536,325,188,77,57,-0.237321436,0.0000325,0.0000188,-4.488116639,-4.725842151,-0.237725512
49139618,49139618,COCc1ccccc1COC(=O)c1ccc(nc1)C,emolecules,Mol2537,326,198,74,84,-0.216096421,0.0000326,0.0000198,-4.4867824,-4.70333481,-0.21655241
49979686,49979686,Cc1ccnc(c1C#N)N1CC(O)(C1)c1ccc(cc1)F,emolecules,Mol2538,351,244,83,72,-0.15739076,0.0000351,0.0000244,-4.454692884,-4.612610174,-0.15791729
44811798,44811798,CCOC(=O)c1ccc(cc1)N1C=C(Cc2cnc(nc2)OCC)C(=O)N=C1SCc1ccc(cc1)F,emolecules,Mol2539,11.6,243,60,55,1.318063335,0.00000116,0.0000243,-5.935542011,-4.614393726,1.321148284
49934120,49934120,OCC1CN(C1)c1nc2cc(ccc2o1)F,emolecules,Mol2541,409,288,109,93,-0.152427341,0.0000409,0.0000288,-4.388276692,-4.540607512,-0.15233082
25678159,25678159,Cn1ncnc1COc1nn2c(nnc2cc1C(C)(C)C)-c1cc(ccc1F)F,emolecules,Mol2542,87.8,510,105,103,0.764176132,0.00000878,0.000051,-5.056505484,-4.292429824,0.76407566
48786468,48786468,COc1nccnc1N1CCC(CC1)C(=O)Nc1cccc(c1)F,emolecules,Mol2543,126,79.2,39,69,-0.201349355,0.0000126,0.00000792,-4.899629455,-5.101274818,-0.201645364
43947755,43947755,COc1ccccc1CNC1=C(Cl)C(=O)NN=C1,emolecules,Mol2544,257,333,95,91,0.113943352,0.0000257,0.0000333,-4.590066877,-4.477555766,0.11251111
424596,424596,CC(C)NC(=O)C1(CCOCC1)Cc1ccccc1-c1ccncc1,emolecules,Mol2545,9.41,487,110,104,1.713490543,0.000000941,0.0000487,-6.026410377,-4.312471039,1.713939338
82737339,82737339,NCCOc1cccc(c1)CC(=O)N1CCC(F)(F)CC1,emolecules,Mol2546,12.3,239,105,103,1.28780173,0.00000123,0.0000239,-5.910094889,-4.621602099,1.28849279
73019382,73019382,CN(C)C1(CCOCC1)CNC(=O)N1CCC=C(C1)c1ccccc1,emolecules,Mol2547,12.8,455,103,99,1.550228353,0.00000128,0.0000455,-5.89279003,-4.341988603,1.550801427
49012602,49012602,CCOC1CCN(CC1)c1ccnc(c1)C(=O)NCc1ccccc1,emolecules,Mol2548,396,193,90,73,-0.311580178,0.0000396,0.0000193,-4.402304814,-4.714442691,-0.312137877
49963976,49963976,CCCNC(=O)C1(CCCCC1)NCc1cncnc1,emolecules,Mol2549,63.7,475,100,104,0.872738827,0.00000637,0.0000475,-5.195860568,-4.32330639,0.872554177
82702429,82702429,COc1ccc(cc1)-c1ccc(cn1)Cn1nc(cc1C)C,emolecules,Mol2550,468,224,100,72,-0.319664487,0.0000468,0.0000224,-4.329754147,-4.649751982,-0.319997835
48798145,48798145,Fc1ccc(cc1)CCNc1ncnc2ncccc12,emolecules,Mol2551,154,361,94,101,0.371067862,0.0000154,0.0000361,-4.812479279,-4.442492798,0.369986481
48931485,48931485,CN(CC(=O)Nc1cccc(c1)S(=O)(=O)N1CCCC1)C1CCCCC1,emolecules,Mol2552,136,312,86,82,0.359835482,0.0000136,0.0000312,-4.866461092,-4.505845406,0.360615686
49383435,49383435,CCCCOc1nc(c2c(n1)N(CC(=O)N2)Cc1cccc(c1)CN1CCCC1)N,emolecules,Mol2553,51.5,283,157,131,0.739572344,0.00000515,0.0000283,-5.288192771,-4.548213564,0.739979206
31908762,31908762,NC(=O)c1cccc(c1)CN1C=Nc2c(oc3ccccc23)C1=O,emolecules,Mol2554,26.8,372,91,103,1.1430148,0.00000268,0.0000372,-5.571865206,-4.42945706,1.142408146
24053614,24053614,CN1C(=O)N(Cc2cccnc2)C(=O)c2ccc(nc21)C(F)(F)F,emolecules,Mol2555,423,273,110,90,-0.190440285,0.0000423,0.0000273,-4.373659633,-4.563837353,-0.19017772
53798267,53798267,COCCN(C)c1ccc(cn1)CN1CCC2=NN(C)C(=O)C=C2C1,emolecules,Mol2556,118,358,104,105,0.480006943,0.0000118,0.0000358,-4.928117993,-4.446116973,0.482001019
316272522,316272522,Cc1ccc(c(c1)OC[C@@]1(O)CN(CC[C@@H]1O)C1CCCC1)Cl |r|,emolecules,Mol2557,363,373,115,104,0.012837225,0.0000363,0.0000373,-4.440093375,-4.428291168,0.011802207
48749865,48749865,CN(Cc1nc2c(s1)CCCC2)c1cnccn1,emolecules,Mol2558,508,292,115,95,-0.239577517,0.0000508,0.0000292,-4.294136288,-4.534617149,-0.240480861
